Date;Pic journalier consommation (MW);Température moyenne (°C);Température référence (°C)
2014-06-03;54518.0;16.6;17.7
2014-06-04;55909.0;14.7;17.8
2014-06-07;48489.0;21.7;18.1
2014-06-14;48140.0;19.5;18.8
2014-06-16;53374.0;17.6;19.0
2014-06-23;54504.0;20.4;19.6
2014-06-24;55230.0;20.6;19.7
2014-06-27;55179.0;19.4;19.9
2014-06-30;53396.0;17.1;20.2
2014-07-16;55695.0;22.8;21.1
2014-07-23;55366.0;22.5;21.2
2014-07-25;54496.0;21.8;21.2
2014-08-06;49403.0;19.9;21.0
2014-08-09;44222.0;19.9;20.8
2014-08-15;42904.0;16.4;20.4
2014-08-26;54061.0;18.7;19.4
2014-08-28;54307.0;19.9;19.2
2014-08-30;47160.0;18.4;19.0
2014-09-05;54695.0;19.6;18.3
2014-09-10;55184.0;18.7;17.7
2014-09-12;54019.0;17.4;17.4
2014-09-19;54932.0;20.3;16.5
2014-09-26;54187.0;14.9;15.6
2014-09-27;48050.0;16.9;15.5
2014-09-28;45564.0;17.8;15.3
2019-01-01;64433.0;6.8;4.6
2014-09-30;55323.0;17.6;15.1
2019-01-02;75895.0;5.6;4.6
2014-10-02;54456.0;17.4;14.8
2019-01-03;80425.0;3.1;4.6
2014-10-03;54342.0;17.1;14.7
2019-01-05;75913.0;3.2;4.6
2014-10-13;56430.0;15.4;13.4
2019-01-06;74738.0;4.2;4.6
2014-10-23;60925.0;11.5;12.0
2019-01-10;86434.0;2.6;4.7
2014-11-03;63654.0;13.2;10.4
2019-01-12;74008.0;5.8;4.7
2014-11-24;68106.0;11.8;7.4
2019-01-14;77716.0;8.4;4.8
2014-11-27;68834.0;10.6;7.0
2019-01-16;81131.0;4.8;4.9
2014-12-02;78045.0;5.2;6.4
2019-01-17;80413.0;5.9;4.9
2014-12-15;76808.0;6.8;5.2
2019-01-20;74207.0;3.6;5.0
2014-12-16;75809.0;7.8;5.2
2019-01-29;84805.0;3.0;5.4
2014-12-19;69037.0;10.6;5.0
2019-02-01;80341.0;5.8;5.6
2014-12-20;65175.0;8.6;4.9
2019-02-02;75909.0;4.2;5.6
2014-12-21;64735.0;7.3;4.9
2019-02-03;76148.0;3.3;5.7
2014-12-23;71540.0;6.3;4.8
2019-02-04;86358.0;2.6;5.8
2014-12-24;66752.0;7.4;4.8
2019-02-09;68375.0;8.9;6.0
2014-12-25;61803.0;6.8;4.7
2019-02-12;80656.0;4.7;6.2
2014-12-29;82243.0;-0.5;4.6
2019-02-19;71661.0;7.4;6.6
2020-01-08;72002.0;9.4;4.7
2019-02-20;74289.0;7.0;6.7
2020-01-14;73951.0;9.2;4.8
2019-02-23;60828.0;10.1;6.9
2020-01-15;73246.0;9.5;4.8
2019-03-03;57988.0;11.4;7.4
2020-01-18;68402.0;5.2;4.9
2019-03-04;69678.0;9.7;7.5
2020-01-22;83371.0;3.2;5.1
2019-03-11;69203.0;7.8;8.0
2020-01-26;67832.0;6.9;5.3
2019-03-12;70961.0;7.5;8.1
2020-02-02;58720.0;12.6;5.6
2019-03-13;71956.0;7.7;8.2
2020-02-08;65168.0;8.2;6.0
2019-03-15;67183.0;11.4;8.3
2020-02-15;62784.0;9.4;6.4
2019-03-16;60084.0;11.4;8.4
2020-02-21;72242.0;7.2;6.7
2019-03-23;56830.0;10.8;9.1
2020-03-07;65994.0;7.6;7.7
2019-03-28;64347.0;9.5;9.7
2020-03-15;57480.0;10.2;8.3
2019-04-18;57385.0;15.8;12.3
2020-03-20;51485.0;12.2;8.8
2019-04-27;52265.0;11.0;13.5
2020-03-21;52527.0;9.6;8.9
2019-05-01;50116.0;13.0;14.0
2020-03-24;56108.0;7.9;9.2
2019-05-02;56674.0;12.0;14.1
2020-03-31;59109.0;7.1;10.0
2019-05-04;55084.0;9.0;14.3
2020-04-03;54878.0;9.2;10.4
2019-05-08;53215.0;12.2;14.8
2020-04-04;52756.0;10.8;10.5
2019-05-09;58552.0;12.5;15.0
2020-04-09;47118.0;15.9;11.1
2019-05-17;55593.0;13.2;15.9
2020-04-11;43844.0;16.2;11.4
2019-06-02;44761.0;22.4;17.6
2020-04-20;48989.0;14.8;12.5
2019-06-08;47375.0;15.8;18.2
2020-04-21;49153.0;14.6;12.7
2019-06-12;54958.0;14.1;18.6
2020-04-22;48847.0;15.4;12.8
2019-06-17;53236.0;20.2;19.1
2020-05-18;49099.0;16.8;16.0
2019-06-19;54515.0;20.7;19.2
2020-05-19;49122.0;18.0;16.1
2019-06-22;47346.0;19.2;19.5
2020-05-21;44047.0;21.4;16.3
2019-06-25;57030.0;24.7;19.8
2020-06-02;50546.0;21.0;17.6
2019-07-08;55469.0;21.6;20.7
2020-06-03;50901.0;19.2;17.7
2019-07-15;53367.0;19.7;21.0
2020-06-05;50706.0;14.7;17.9
2019-07-16;54493.0;20.9;21.1
2020-06-06;45090.0;15.4;18.0
2019-07-24;59082.0;28.8;21.2
2020-06-10;52263.0;14.8;18.4
2019-07-29;50903.0;21.1;21.2
2020-06-12;51854.0;16.4;18.6
2019-08-02;51130.0;21.9;21.1
2020-06-19;51423.0;17.0;19.2
2019-08-04;44055.0;23.1;21.1
2020-06-25;54347.0;25.0;19.8
2019-08-07;49253.0;21.3;20.9
2020-07-14;45993.0;20.0;21.0
2019-08-08;50110.0;23.3;20.9
2020-07-19;45220.0;22.4;21.2
2019-08-12;46961.0;17.8;20.7
2020-07-27;52922.0;23.4;21.2
2019-08-17;44237.0;20.3;20.3
2020-07-31;54499.0;27.1;21.2
2019-08-20;49620.0;17.9;20.0
2020-08-02;43349.0;21.0;21.1
2019-08-23;50980.0;21.7;19.8
2020-08-03;48574.0;19.1;21.1
2019-08-24;46514.0;23.3;19.6
2020-08-13;49719.0;22.3;20.6
2019-09-04;54057.0;18.5;18.4
2020-08-17;48412.0;20.6;20.3
2019-09-05;52872.0;16.3;18.3
2020-08-18;49397.0;21.5;20.2
2019-09-18;53374.0;17.4;16.6
2020-09-02;52180.0;17.3;18.7
2019-09-19;52827.0;16.7;16.5
2020-09-12;46782.0;19.4;17.4
2019-09-26;53795.0;18.1;15.6
2020-09-13;44366.0;20.8;17.3
2019-10-05;50260.0;15.2;14.4
2020-09-14;53292.0;23.3;17.2
2019-10-08;56028.0;15.0;14.0
2020-09-15;54346.0;23.6;17.0
2019-10-14;54169.0;17.7;13.2
2020-09-16;54491.0;22.7;16.9
2019-10-16;56903.0;13.8;13.0
2020-09-22;51972.0;18.2;16.1
2019-10-19;51229.0;14.2;12.6
2020-09-23;52518.0;18.2;16.0
2019-10-23;59768.0;13.9;12.0
2020-09-25;53345.0;11.8;15.7
2019-10-24;58605.0;14.1;11.9
2020-09-28;57553.0;12.9;15.3
2019-10-26;50811.0;14.9;11.6
2020-10-07;58099.0;14.2;14.2
2019-11-04;63980.0;11.7;10.3
2020-10-17;56849.0;10.0;12.8
2019-11-09;63599.0;6.6;9.5
2020-10-29;59282.0;13.4;11.1
2019-11-10;61454.0;6.5;9.4
2020-11-12;60676.0;11.5;9.1
2019-11-19;78387.0;5.3;8.1
2020-11-13;58428.0;12.4;9.0
2019-11-24;62601.0;8.5;7.4
2020-11-15;53876.0;13.2;8.7
2019-11-27;69230.0;11.4;7.0
2020-11-19;65030.0;9.9;8.1
2019-11-28;69321.0;10.8;6.9
2020-11-20;66239.0;7.1;8.0
2019-12-03;80060.0;3.3;6.3
2020-11-22;62211.0;5.9;7.7
2019-12-09;75022.0;8.4;5.7
2020-12-13;66236.0;7.1;5.4
2019-12-10;76951.0;5.5;5.6
2020-12-14;71949.0;9.2;5.3
2019-12-21;61700.0;9.1;4.9
2020-12-19;62034.0;9.6;5.0
2019-12-25;57251.0;8.4;4.7
2020-12-26;68931.0;3.1;4.7
2019-12-27;63968.0;9.2;4.7
2020-12-29;72764.0;4.8;4.6
2019-12-29;66659.0;3.3;4.6
2020-01-03;69505.0;8.3;4.6
2020-01-07;75290.0;7.5;4.6
2020-01-12;67393.0;5.8;4.7
2020-01-21;83007.0;3.4;5.1
2020-01-25;72181.0;5.1;5.2
2020-01-31;68148.0;11.6;5.5
2020-02-06;77673.0;4.8;5.9
2020-02-24;66290.0;11.0;6.9
2020-03-04;74043.0;6.8;7.5
2020-03-09;70952.0;8.3;7.8
2020-03-11;64334.0;13.0;8.0
2020-03-13;66524.0;8.7;8.2
2020-03-14;59515.0;8.8;8.3
2020-03-22;52384.0;9.0;9.0
2020-04-01;57264.0;7.9;10.1
2020-04-06;49864.0;12.9;10.7
2020-04-12;42753.0;15.6;11.5
2020-04-14;49383.0;10.9;11.7
2020-04-26;42454.0;14.9;13.3
2020-05-05;49662.0;15.6;14.5
2020-05-12;52191.0;10.5;15.3
2020-05-15;51803.0;12.9;15.7
2020-05-20;49311.0;20.1;16.2
2020-05-24;41875.0;15.4;16.7
2020-05-26;49555.0;19.2;16.9
2020-05-30;43765.0;19.1;17.3
2020-06-07;43320.0;14.6;18.1
2020-06-20;45794.0;18.8;19.3
2020-06-21;43228.0;18.8;19.4
2020-06-23;52285.0;22.3;19.6
2020-07-04;46452.0;19.5;20.4
2020-07-12;45201.0;20.2;20.9
2020-07-15;52821.0;18.6;21.0
2020-07-17;53008.0;20.3;21.1
2020-07-26;44820.0;21.4;21.2
2020-07-28;52701.0;21.8;21.2
2020-07-29;53037.0;21.6;21.2
2020-08-04;48525.0;19.1;21.1
2020-08-12;51297.0;25.3;20.7
2020-08-14;48828.0;21.7;20.5
2020-08-15;44193.0;22.5;20.4
2020-08-25;52034.0;21.1;19.5
2020-08-28;52047.0;18.4;19.2
2020-08-30;43912.0;15.7;19.0
2020-09-04;52579.0;21.1;18.4
2020-09-10;52834.0;20.2;17.7
2020-09-17;53197.0;21.9;16.8
2020-09-20;44383.0;19.8;16.4
2020-09-21;51600.0;19.0;16.3
2020-09-24;52170.0;15.3;15.9
2020-09-30;55098.0;15.3;15.1
2020-10-01;55666.0;14.0;15.0
2020-10-06;58915.0;13.7;14.3
2020-10-11;52193.0;10.5;13.6
2020-10-19;63665.0;10.5;12.6
2020-10-22;57369.0;15.8;12.1
2020-11-04;65623.0;8.0;10.3
2020-11-10;59205.0;12.1;9.4
2020-11-18;62546.0;10.9;8.2
2020-11-27;67005.0;8.9;7.0
2020-12-01;75080.0;6.2;6.5
2020-12-04;73976.0;5.5;6.2
2020-12-10;78192.0;4.9;5.6
2020-12-20;60960.0;9.1;4.9
2020-12-23;62862.0;11.5;4.8
2020-12-24;63198.0;7.8;4.8
2021-01-06;86774.0;2.0;4.6
2021-01-16;78900.0;1.6;4.9
2021-02-10;84028.0;1.6;6.1
2021-02-11;85544.0;0.5;6.1
2021-02-12;86249.0;0.6;6.2
2021-02-15;80147.0;6.2;6.4
2021-02-18;70394.0;9.1;6.5
2021-02-19;69312.0;9.9;6.6
2021-02-22;64808.0;11.8;6.8
2021-02-24;61614.0;12.7;6.9
2021-02-28;60059.0;7.2;7.2
2021-03-08;71076.0;5.6;7.8
2021-03-13;61429.0;8.6;8.2
2021-03-17;69556.0;7.8;8.5
2021-03-18;70176.0;6.0;8.6
2021-03-20;64345.0;5.1;8.8
2021-03-31;54642.0;15.8;10.0
2021-04-09;64215.0;10.0;11.1
2021-04-12;66045.0;6.6;11.5
2021-04-13;66702.0;7.1;11.6
2021-04-28;55505.0;12.1;13.6
2021-05-06;59554.0;10.8;14.6
2021-05-08;49997.0;15.8;14.8
2021-05-09;44548.0;18.2;15.0
2021-05-18;55586.0;12.4;16.0
2021-05-26;56280.0;13.2;16.9
2021-06-01;51330.0;20.1;17.5
2021-06-08;52206.0;19.7;18.2
2021-06-12;47101.0;21.2;18.6
2021-06-17;54480.0;22.2;19.1
2021-06-19;47892.0;21.1;19.2
2021-06-26;46507.0;18.9;19.8
2021-07-02;53369.0;20.7;20.3
2021-07-05;53022.0;19.8;20.5
2021-07-07;53447.0;18.5;20.6
2021-07-11;44439.0;19.5;20.9
2021-07-15;52478.0;19.0;21.0
2021-07-19;54093.0;24.3;21.2
2021-07-29;52233.0;19.8;21.2
2021-08-17;48104.0;17.7;20.3
2021-08-25;50291.0;19.3;19.5
2021-09-11;46951.0;18.7;17.5
2021-09-13;52617.0;20.2;17.3
2021-09-15;54009.0;19.8;17.0
2021-10-04;54149.0;13.5;14.6
2021-10-10;49030.0;12.3;13.8
2021-10-16;52449.0;11.4;13.0
2021-10-20;56739.0;16.7;12.4
2021-10-21;58051.0;13.4;12.3
2021-10-22;59692.0;10.2;12.1
2021-10-27;60513.0;11.2;11.4
2021-10-28;61095.0;11.8;11.3
2021-11-09;70024.0;7.3;9.5
2021-11-30;81773.0;5.0;6.7
2021-12-07;78955.0;6.2;5.9
2021-12-14;77627.0;5.5;5.3
2021-12-16;76767.0;6.2;5.2
2021-12-17;77277.0;5.6;5.1
2021-12-19;70947.0;3.9;5.0
2021-12-24;67500.0;8.8;4.8
2021-12-30;58912.0;12.9;4.6
2021-12-31;58373.0;10.4;4.6
2017-01-03;88323.0;1.2;4.6
2017-01-04;87644.0;2.1;4.6
2017-01-06;89509.0;-0.7;4.6
2017-01-22;81239.0;0.8;5.1
2017-01-25;93523.0;-0.8;5.2
2017-02-04;67871.0;7.2;5.8
2017-02-14;73562.0;9.5;6.3
2017-02-28;75290.0;7.1;7.2
2017-03-05;65425.0;7.3;7.5
2017-03-07;74624.0;7.7;7.7
2017-03-11;58601.0;11.2;8.0
2017-03-16;64012.0;11.7;8.4
2017-03-18;57760.0;10.6;8.6
2017-03-27;61775.0;12.2;9.5
2017-03-31;55899.0;14.0;10.0
2017-04-04;58481.0;12.5;10.5
2017-04-07;61117.0;11.4;10.8
2017-04-16;50653.0;11.6;12.0
2017-04-23;51720.0;11.8;12.9
2017-04-25;59625.0;9.6;13.2
2017-05-03;60912.0;10.8;14.2
2017-05-07;50883.0;12.8;14.7
2017-05-13;50354.0;15.2;15.4
2017-05-15;53783.0;17.8;15.7
2017-05-20;49241.0;13.1;16.2
2017-05-24;53840.0;19.5;16.7
2017-05-28;46187.0;22.9;17.1
2017-06-04;44643.0;16.1;17.8
2017-06-08;53575.0;19.0;18.2
2017-06-09;53738.0;18.8;18.3
2017-06-23;56705.0;21.8;19.6
2017-06-28;54769.0;18.6;20.0
2017-06-29;53741.0;16.8;20.1
2017-07-01;47816.0;16.2;20.2
2017-07-04;55386.0;21.4;20.4
2017-07-09;46969.0;22.4;20.7
2017-07-11;54937.0;19.9;20.9
2017-07-12;55942.0;20.5;20.9
2017-07-14;48041.0;20.1;21.0
2017-07-15;46816.0;20.3;21.0
2017-07-17;55848.0;23.8;21.1
2017-07-21;54300.0;19.7;21.2
2017-08-01;52211.0;21.6;21.2
2017-08-08;48687.0;18.0;20.9
2017-08-10;48249.0;16.1;20.8
2017-08-14;46360.0;21.2;20.5
2017-08-16;48844.0;20.6;20.4
2017-08-20;44038.0;17.8;20.0
2017-09-02;47115.0;15.7;18.7
2017-09-04;53424.0;18.9;18.4
2017-09-05;54310.0;19.8;18.3
2017-09-08;54163.0;16.9;17.9
2017-09-10;45113.0;14.7;17.7
2017-09-13;55548.0;16.9;17.3
2017-09-15;55032.0;12.6;17.0
2017-09-19;57184.0;12.8;16.5
2017-09-26;55200.0;16.0;15.6
2017-09-28;54893.0;17.6;15.3
2017-10-07;51365.0;11.6;14.2
2017-10-10;56819.0;14.5;13.8
2017-10-13;55209.0;15.9;13.4
2017-10-15;47606.0;17.0;13.1
2017-10-16;55856.0;17.9;13.0
2017-10-17;56312.0;16.1;12.8
2017-10-27;57450.0;13.6;11.4
2017-10-29;52992.0;11.5;11.1
2017-11-03;61563.0;12.1;10.4
2017-11-07;73874.0;5.6;9.8
2017-11-08;74847.0;6.3;9.7
2017-11-12;61504.0;10.4;9.1
2017-11-13;74773.0;6.5;9.0
2017-11-16;74981.0;6.0;8.5
2017-11-20;75338.0;7.1;8.0
2017-11-22;70635.0;10.2;7.7
2017-11-24;67058.0;10.8;7.4
2017-11-26;67850.0;4.6;7.2
2017-11-30;83961.0;3.1;6.7
2017-12-01;83364.0;2.2;6.5
2017-12-03;77393.0;1.4;6.3
2017-12-09;76076.0;2.7;5.7
2017-12-15;79102.0;5.8;5.2
2017-12-18;81294.0;5.8;5.0
2017-12-29;76671.0;4.8;4.6
2016-01-14;81428.0;4.6;4.8
2016-01-15;82711.0;3.3;4.8
2016-01-16;76181.0;2.6;4.9
2016-01-17;75377.0;2.3;4.9
2016-01-19;87119.0;2.1;5.0
2016-01-25;74371.0;8.8;5.2
2016-01-28;74638.0;8.8;5.4
2016-02-08;73966.0;9.5;6.0
2016-02-11;78201.0;4.8;6.1
2016-02-20;70546.0;8.2;6.7
2016-02-24;75087.0;6.2;6.9
2016-02-25;75515.0;5.5;7.0
2016-03-01;78181.0;5.8;7.2
2016-03-02;77857.0;8.1;7.3
2016-03-10;76076.0;6.4;7.9
2016-03-13;64346.0;6.4;8.2
2016-03-22;68676.0;8.5;9.0
2016-03-27;57878.0;9.5;9.5
2016-04-05;62686.0;11.7;10.6
2016-04-06;62842.0;11.0;10.7
2016-04-10;57650.0;10.9;11.2
2016-04-15;58783.0;12.8;11.9
2016-04-16;53776.0;12.1;12.0
2016-04-17;54320.0;9.3;12.1
2016-04-19;62126.0;11.0;12.4
2016-04-21;57820.0;14.5;12.7
2016-04-22;57341.0;13.4;12.8
2016-04-26;64681.0;8.1;13.3
2016-05-04;58638.0;12.9;14.3
2016-05-09;53837.0;16.7;15.0
2016-05-10;54800.0;16.4;15.1
2016-05-11;55530.0;14.7;15.2
2016-05-18;54984.0;13.6;16.0
2016-05-22;46626.0;14.6;16.5
2016-05-25;54612.0;14.7;16.8
2016-06-06;52877.0;19.0;18.0
2016-06-12;45076.0;17.3;18.6
2016-06-15;54044.0;15.7;18.9
2016-06-18;47880.0;15.3;19.1
2016-06-19;45788.0;16.3;19.2
2016-07-02;48065.0;17.8;20.3
2016-07-03;46206.0;17.6;20.4
2016-07-05;55271.0;19.8;20.5
2016-07-12;54919.0;18.2;20.9
2016-07-14;47723.0;15.8;21.0
2016-07-18;55177.0;24.6;21.1
2016-07-30;47062.0;20.8;21.2
2016-08-03;51163.0;21.7;21.1
2016-08-09;48558.0;18.5;20.8
2016-08-20;45616.0;19.0;20.0
2016-08-21;43752.0;18.3;19.9
2016-08-29;54186.0;20.3;19.1
2016-09-13;55911.0;23.9;17.3
2016-09-19;53297.0;16.7;16.5
2016-09-21;53842.0;16.2;16.3
2016-09-24;47615.0;17.6;15.9
2016-10-04;55207.0;14.2;14.6
2016-10-08;51762.0;12.2;14.0
2016-10-17;59848.0;13.9;12.8
2016-10-21;63718.0;10.2;12.3
2016-10-29;55729.0;11.1;11.1
2016-11-01;55981.0;10.7;10.7
2016-11-09;76227.0;7.2;9.5
2016-11-11;64852.0;8.1;9.2
2016-11-18;69778.0;9.8;8.2
2016-11-20;60882.0;11.4;8.0
2016-11-25;69568.0;9.0;7.3
2016-12-05;78162.0;6.1;6.1
2016-12-07;78495.0;5.7;5.9
2016-12-08;78733.0;5.8;5.8
2016-12-12;78012.0;6.1;5.5
2016-12-21;78631.0;4.8;4.9
2016-12-23;71973.0;6.3;4.8
2016-12-25;61455.0;9.0;4.7
2016-12-26;65992.0;8.7;4.7
2016-12-30;79713.0;0.2;4.6
2016-12-31;77899.0;-0.6;4.6
2012-01-07;68591.0;7.5;4.6
2012-01-22;64664.0;9.4;5.1
2012-02-05;89954.0;-4.5;5.8
2012-02-08;101867.0;-4.9;6.0
2012-02-09;99420.0;-3.8;6.0
2012-02-10;96698.0;-2.9;6.1
2012-02-16;82282.0;6.0;6.4
2012-02-20;80732.0;2.7;6.7
2012-02-25;64930.0;9.1;7.0
2012-02-28;72887.0;7.9;7.2
2012-02-29;70975.0;9.1;7.2
2012-03-03;62083.0;9.2;7.4
2012-03-07;76591.0;5.2;7.7
2012-03-17;58986.0;10.7;8.5
2012-03-20;70661.0;7.6;8.8
2012-03-21;68580.0;10.2;8.9
2012-03-22;64552.0;12.6;9.0
2012-03-28;58798.0;14.1;9.7
2012-04-02;61473.0;10.6;10.2
2012-04-03;61621.0;10.8;10.4
2012-04-08;55524.0;8.8;11.0
2012-04-10;65169.0;10.0;11.2
2012-04-15;59064.0;7.8;11.9
2012-04-25;67737.0;10.4;13.2
2012-05-06;50359.0;11.9;14.6
2012-05-07;54068.0;13.2;14.7
2012-05-08;50153.0;14.8;14.8
2012-05-15;57399.0;11.1;15.7
2012-05-24;55960.0;19.9;16.7
2012-06-03;45014.0;17.3;17.7
2012-06-10;45742.0;15.3;18.4
2012-06-11;54778.0;15.6;18.5
2012-06-15;54883.0;18.4;18.9
2012-06-16;48879.0;18.2;19.0
2012-06-18;54765.0;18.2;19.1
2012-06-19;55540.0;17.9;19.2
2012-06-21;56192.0;19.7;19.4
2012-06-27;57338.0;23.0;19.9
2012-07-12;55696.0;17.2;20.9
2012-07-23;53986.0;20.3;21.2
2012-07-25;56401.0;24.1;21.2
2012-07-28;47481.0;20.5;21.2
2012-07-31;52436.0;20.4;21.2
2012-08-02;52308.0;20.8;21.1
2012-08-03;51326.0;20.2;21.1
2012-08-11;45314.0;22.1;20.7
2012-08-23;53103.0;21.1;19.8
2012-08-26;43948.0;18.6;19.4
2012-08-28;54269.0;20.8;19.2
2012-09-06;55014.0;18.5;18.2
2012-09-17;53651.0;17.4;16.8
2012-09-21;55152.0;14.5;16.3
2012-10-04;57431.0;15.3;14.6
2012-10-08;57979.0;15.9;14.0
2012-10-10;58230.0;15.8;13.8
2012-10-14;53331.0;10.3;13.2
2012-10-17;62465.0;14.3;12.8
2012-10-18;61119.0;16.4;12.7
2012-10-23;59462.0;14.9;12.0
2012-10-25;61310.0;12.7;11.7
2012-10-26;61957.0;11.8;11.6
2012-10-29;72023.0;6.2;11.1
2012-10-30;71235.0;7.2;11.0
2012-11-01;61498.0;9.0;10.7
2012-11-02;65503.0;9.4;10.6
2012-11-04;57907.0;10.3;10.3
2012-11-08;72276.0;8.1;9.7
2012-11-10;61360.0;11.3;9.4
2012-11-11;61117.0;8.2;9.2
2012-11-21;74064.0;8.7;7.8
2012-11-30;79490.0;2.8;6.7
2012-12-04;81988.0;6.3;6.2
2012-12-06;86542.0;2.4;6.0
2012-12-12;90741.0;-1.2;5.5
2012-12-17;77404.0;8.0;5.1
2013-01-05;67368.0;7.5;4.6
2013-01-21;87724.0;2.5;5.1
2013-02-05;82203.0;6.2;5.8
2013-02-21;86165.0;1.6;6.7
2013-02-24;82659.0;-0.4;6.9
2013-02-26;86143.0;1.7;7.0
2013-02-27;84689.0;2.6;7.1
2013-02-28;82918.0;3.1;7.2
2013-03-03;72869.0;3.9;7.4
2013-03-22;70946.0;9.6;9.0
2013-03-27;75072.0;5.3;9.5
2013-03-29;74751.0;5.3;9.8
2013-04-14;54049.0;16.5;11.7
2013-04-15;57087.0;15.4;11.9
2013-04-20;54751.0;8.8;12.5
2013-04-21;53619.0;9.6;12.7
2013-04-29;63034.0;9.7;13.7
2013-05-03;59155.0;12.6;14.2
2013-05-04;52816.0;12.8;14.3
2013-05-14;57749.0;13.1;15.6
2013-05-15;58793.0;11.9;15.7
2013-05-16;60013.0;10.5;15.8
2013-05-20;53739.0;11.2;16.2
2013-05-23;60909.0;10.3;16.6
2013-05-24;63274.0;8.0;16.7
2013-05-31;60359.0;13.1;17.4
2013-06-01;52603.0;14.8;17.5
2013-06-02;48612.0;14.4;17.6
2013-06-03;55483.0;13.9;17.7
2013-06-04;55388.0;14.5;17.8
2013-06-05;55150.0;17.2;17.9
2013-06-07;54740.0;20.2;18.1
2013-06-10;54425.0;15.4;18.4
2013-06-25;54824.0;15.0;19.8
2013-06-26;54877.0;15.9;19.8
2013-06-28;54893.0;15.7;20.0
2013-07-02;55400.0;19.3;20.3
2013-07-03;56230.0;17.6;20.4
2013-07-08;56128.0;23.3;20.7
2013-07-15;55719.0;23.3;21.0
2013-07-22;57001.0;25.9;21.2
2013-07-24;56736.0;22.9;21.2
2013-07-25;57214.0;24.2;21.2
2013-07-29;51873.0;20.1;21.2
2013-08-06;50281.0;20.9;21.0
2013-08-12;47999.0;20.2;20.7
2013-08-18;43787.0;21.4;20.2
2013-08-20;49999.0;19.2;20.0
2013-08-23;51570.0;22.0;19.8
2013-08-27;53158.0;18.2;19.3
2013-08-30;53826.0;19.1;19.0
2013-08-31;47285.0;19.1;18.9
2013-09-04;55995.0;22.1;18.4
2013-09-14;49036.0;16.2;17.2
2013-09-16;54623.0;14.1;16.9
2013-09-21;48378.0;15.9;16.3
2013-09-23;53995.0;17.9;16.0
2013-09-25;55392.0;18.5;15.7
2013-09-29;46124.0;17.1;15.2
2013-10-14;61853.0;13.0;13.2
2013-10-15;61676.0;13.6;13.1
2013-11-02;54716.0;14.2;10.6
2013-11-16;68475.0;5.2;8.5
2013-11-24;69483.0;6.0;7.4
2013-11-25;80745.0;5.6;7.3
2013-11-27;83058.0;3.3;7.0
2013-11-29;80716.0;5.1;6.8
2013-12-05;82692.0;5.4;6.1
2013-12-08;71197.0;4.2;5.8
2013-12-10;84172.0;2.7;5.6
2013-12-13;81966.0;3.7;5.4
2013-12-20;75690.0;6.0;4.9
2013-12-26;68873.0;6.1;4.7
2013-12-30;72953.0;4.9;4.6
2015-01-04;67692.0;7.6;4.6
2015-01-06;83938.0;2.9;4.6
2015-01-11;66485.0;7.4;4.7
2015-01-14;77273.0;7.7;4.8
2015-01-16;75864.0;6.9;4.9
2015-01-17;71824.0;4.0;4.9
2015-01-20;86452.0;1.9;5.0
2015-01-25;75441.0;3.2;5.2
2015-01-27;82452.0;5.3;5.3
2015-01-28;82506.0;6.0;5.4
2015-01-29;82758.0;5.8;5.4
2015-02-02;86065.0;2.5;5.6
2015-02-10;83132.0;3.5;6.1
2015-02-15;68493.0;6.0;6.4
2015-02-21;72061.0;4.8;6.7
2015-03-02;73226.0;9.5;7.3
2015-03-05;75451.0;5.8;7.5
2015-03-06;75701.0;6.2;7.6
2015-03-07;66167.0;7.8;7.7
2015-03-08;62078.0;8.9;7.8
2015-03-09;68325.0;9.1;7.8
2015-03-10;69295.0;9.5;7.9
2015-03-16;71127.0;7.7;8.4
2015-03-17;70602.0;9.8;8.5
2015-03-20;69812.0;8.5;8.8
2015-03-25;72511.0;6.2;9.3
2015-03-28;62478.0;10.7;9.7
2015-04-06;59030.0;8.2;10.7
2015-04-17;55783.0;13.9;12.1
2015-04-27;57273.0;11.9;13.5
2015-05-04;55421.0;16.7;14.3
2015-05-23;49702.0;15.5;16.6
2015-06-02;55532.0;18.2;17.6
2015-06-06;48773.0;19.4;18.0
2015-06-07;46057.0;19.0;18.1
2015-06-08;54125.0;18.4;18.2
2015-06-18;55194.0;18.4;19.1
2015-06-25;55536.0;20.9;19.8
2015-07-04;51429.0;26.3;20.4
2015-07-07;58747.0;23.3;20.6
2015-07-09;55834.0;19.4;20.7
2015-07-17;57594.0;24.2;21.1
2015-07-19;47552.0;22.4;21.2
2015-07-23;56123.0;21.6;21.2
2015-07-31;51146.0;17.7;21.2
2015-08-07;51500.0;23.5;20.9
2015-08-10;47768.0;21.2;20.8
2015-08-12;50306.0;25.2;20.7
2015-08-15;42720.0;17.5;20.4
2015-08-21;50691.0;22.2;19.9
2015-08-25;52213.0;17.4;19.5
2015-08-28;53881.0;20.2;19.2
2015-08-31;55575.0;22.6;18.9
2015-09-03;54037.0;15.9;18.5
2015-09-05;47306.0;15.3;18.3
2015-09-09;54441.0;17.3;17.8
2015-09-22;55641.0;14.1;16.1
2015-09-28;54607.0;14.5;15.3
2015-09-30;55990.0;13.9;15.1
2015-10-07;57103.0;14.3;14.2
2015-10-12;59102.0;11.7;13.5
2015-10-13;62251.0;10.5;13.4
2015-10-19;64798.0;10.2;12.6
2015-10-20;65286.0;10.4;12.4
